No;Regional Office;POP;Rack;Rack Size;U;Nama Perangkat;Nama Lama;Hostname;CORE;Penamaan;KodeRO;-;KodePOP;-2;NoRack;Kondisi Real;U2
2226;Jambi;Shelter Kuala Tungkal;1;;17;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-1-WDM-2-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2227;Jambi;Shelter Kuala Tungkal;1;;16;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-1-WDM-2-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2228;Jambi;Shelter Kuala Tungkal;1;;15;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-1-WDM-2-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2229;Jambi;Shelter Kuala Tungkal;1;;14;FAN DWDM SHELF 2;FAN DWDM SHELF 2;;;;JBI;;KLT;;1;;
2230;Jambi;Shelter Kuala Tungkal;1;;13;FAN DWDM SHELF 2;FAN DWDM SHELF 2;;;;JBI;;KLT;;1;;
2231;Jambi;Shelter Kuala Tungkal;1;;12;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;1;;
2232;Jambi;Shelter Kuala Tungkal;1;;11;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;1;;
2233;Jambi;Shelter Kuala Tungkal;1;;10;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2234;Jambi;Shelter Kuala Tungkal;1;;9;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2235;Jambi;Shelter Kuala Tungkal;1;;8;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2236;Jambi;Shelter Kuala Tungkal;1;;7;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2237;Jambi;Shelter Kuala Tungkal;1;;6;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2238;Jambi;Shelter Kuala Tungkal;1;;5;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2239;Jambi;Shelter Kuala Tungkal;1;;4;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2240;Jambi;Shelter Kuala Tungkal;1;;3;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-1-WDM-1-IFR-HIT 7300-;;;JBI;;KLT;;1;;
2241;Jambi;Shelter Kuala Tungkal;1;;2;FAN DWDM  SHELF 3;FAN DWDM  SHELF 3;;;;JBI;;KLT;;1;;
2242;Jambi;Shelter Kuala Tungkal;1;;1;FAN DWDM  SHELF 3;FAN DWDM  SHELF 3;;;;JBI;;KLT;;1;;
2243;Jambi;Shelter Kuala Tungkal;2;42;42;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;2;;
2244;Jambi;Shelter Kuala Tungkal;2;;41;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;2;;
2245;Jambi;Shelter Kuala Tungkal;2;;40;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;2;;
2246;Jambi;Shelter Kuala Tungkal;2;;39;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;2;;
2247;Jambi;Shelter Kuala Tungkal;2;;38;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;2;;
2248;Jambi;Shelter Kuala Tungkal;2;;37;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;2;;
2249;Jambi;Shelter Kuala Tungkal;2;;36;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2250;Jambi;Shelter Kuala Tungkal;2;;35;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2251;Jambi;Shelter Kuala Tungkal;2;;34;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2252;Jambi;Shelter Kuala Tungkal;2;;33;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2253;Jambi;Shelter Kuala Tungkal;2;;32;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2254;Jambi;Shelter Kuala Tungkal;2;;31;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2255;Jambi;Shelter Kuala Tungkal;2;;30;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2256;Jambi;Shelter Kuala Tungkal;2;;29;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2257;Jambi;Shelter Kuala Tungkal;2;;28;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2258;Jambi;Shelter Kuala Tungkal;2;;27;HIT 7300 DWDM SHELF 1;HIT 7300 DWDM SHELF 1;JBI-KLT-2-WDM-6-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2259;Jambi;Shelter Kuala Tungkal;2;;26;FAN DWDM SHELF 1;FAN DWDM SHELF 1;;;;JBI;;KLT;;2;;
2260;Jambi;Shelter Kuala Tungkal;2;;25;FAN DWDM SHELF 1;FAN DWDM SHELF 1;;;;JBI;;KLT;;2;;
2261;Jambi;Shelter Kuala Tungkal;2;;24;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2262;Jambi;Shelter Kuala Tungkal;2;;23;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2263;Jambi;Shelter Kuala Tungkal;2;;22;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2264;Jambi;Shelter Kuala Tungkal;2;;21;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2265;Jambi;Shelter Kuala Tungkal;2;;20;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2266;Jambi;Shelter Kuala Tungkal;2;;19;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2267;Jambi;Shelter Kuala Tungkal;2;;18;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2268;Jambi;Shelter Kuala Tungkal;2;;17;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2269;Jambi;Shelter Kuala Tungkal;2;;16;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2270;Jambi;Shelter Kuala Tungkal;2;;15;HIT 7300 DWDM SHELF 2;HIT 7300 DWDM SHELF 2;JBI-KLT-2-WDM-5-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2271;Jambi;Shelter Kuala Tungkal;2;;14;FAN DWDM SHELF 2;FAN DWDM SHELF 2;;;;JBI;;KLT;;2;;
2272;Jambi;Shelter Kuala Tungkal;2;;13;FAN DWDM SHELF 2;FAN DWDM SHELF 2;;;;JBI;;KLT;;2;;
2273;Jambi;Shelter Kuala Tungkal;2;;12;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2274;Jambi;Shelter Kuala Tungkal;2;;11;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;2;;
2275;Jambi;Shelter Kuala Tungkal;2;;10;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2276;Jambi;Shelter Kuala Tungkal;2;;9;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2277;Jambi;Shelter Kuala Tungkal;2;;8;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2278;Jambi;Shelter Kuala Tungkal;2;;7;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2279;Jambi;Shelter Kuala Tungkal;2;;6;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2280;Jambi;Shelter Kuala Tungkal;2;;5;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2281;Jambi;Shelter Kuala Tungkal;2;;4;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2282;Jambi;Shelter Kuala Tungkal;2;;3;HIT 7300 DWDM  SHELF 3;HIT 7300 DWDM  SHELF 3;JBI-KLT-2-WDM-4-IFR-HIT 7300-;;;JBI;;KLT;;2;;
2283;Jambi;Shelter Kuala Tungkal;2;;2;FAN DWDM  SHELF 3;FAN DWDM  SHELF 3;;;;JBI;;KLT;;2;;
2284;Jambi;Shelter Kuala Tungkal;2;;1;FAN DWDM  SHELF 3;FAN DWDM  SHELF 3;;;;JBI;;KLT;;2;;
2285;Jambi;Shelter Kuala Tungkal;3;42;42;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;3;;
2286;Jambi;Shelter Kuala Tungkal;3;;41;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;3;;
2287;Jambi;Shelter Kuala Tungkal;3;;40;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;3;;
2288;Jambi;Shelter Kuala Tungkal;3;;39;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;3;;
2289;Jambi;Shelter Kuala Tungkal;3;;38;IDLE;IDLE;;;;JBI;;KLT;;3;;
2290;Jambi;Shelter Kuala Tungkal;3;;37;IDLE;IDLE;;;;JBI;;KLT;;3;;
2291;Jambi;Shelter Kuala Tungkal;3;;36;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2292;Jambi;Shelter Kuala Tungkal;3;;35;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2293;Jambi;Shelter Kuala Tungkal;3;;34;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2294;Jambi;Shelter Kuala Tungkal;3;;33;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2295;Jambi;Shelter Kuala Tungkal;3;;32;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2296;Jambi;Shelter Kuala Tungkal;3;;31;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2297;Jambi;Shelter Kuala Tungkal;3;;30;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2298;Jambi;Shelter Kuala Tungkal;3;;29;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2299;Jambi;Shelter Kuala Tungkal;3;;28;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2300;Jambi;Shelter Kuala Tungkal;3;;27;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2301;Jambi;Shelter Kuala Tungkal;3;;26;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2302;Jambi;Shelter Kuala Tungkal;3;;25;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2303;Jambi;Shelter Kuala Tungkal;3;;24;MPB RMH (LONG REACH TRANSPORT);MPB RMH (LONG REACH TRANSPORT);JBI-KLT-3-MPB-7-----;;;JBI;;KLT;;3;;
2304;Jambi;Shelter Kuala Tungkal;3;;23;IDLE;IDLE;;;;JBI;;KLT;;3;;
2305;Jambi;Shelter Kuala Tungkal;3;;22;IDLE;IDLE;;;;JBI;;KLT;;3;;
2306;Jambi;Shelter Kuala Tungkal;3;;21;IDLE;IDLE;;;;JBI;;KLT;;3;;
2307;Jambi;Shelter Kuala Tungkal;3;;20;IDLE;IDLE;;;;JBI;;KLT;;3;;
2308;Jambi;Shelter Kuala Tungkal;3;;19;MPB ADF ETSI;MPB ADF ETSI;;;;JBI;;KLT;;3;;
2309;Jambi;Shelter Kuala Tungkal;3;;18;IDLE;IDLE;;;;JBI;;KLT;;3;;
2310;Jambi;Shelter Kuala Tungkal;3;;17;IDLE;IDLE;;;;JBI;;KLT;;3;;
2311;Jambi;Shelter Kuala Tungkal;3;;16;MOXA CN2510 8 PORT;MOXA CN2510 8 PORT;;;;JBI;;KLT;;3;;
2312;Jambi;Shelter Kuala Tungkal;3;;15;IDLE;IDLE;;;;JBI;;KLT;;3;;
2313;Jambi;Shelter Kuala Tungkal;3;;14;IDLE;IDLE;;;;JBI;;KLT;;3;;
2314;Jambi;Shelter Kuala Tungkal;3;;13;IDLE;IDLE;;;;JBI;;KLT;;3;;
2315;Jambi;Shelter Kuala Tungkal;3;;12;IDLE;IDLE;;;;JBI;;KLT;;3;;
2316;Jambi;Shelter Kuala Tungkal;3;;11;IDLE;IDLE;;;;JBI;;KLT;;3;;
2317;Jambi;Shelter Kuala Tungkal;3;;10;IDLE;IDLE;;;;JBI;;KLT;;3;;
2318;Jambi;Shelter Kuala Tungkal;3;;9;IDLE;IDLE;;;;JBI;;KLT;;3;;
2319;Jambi;Shelter Kuala Tungkal;3;;8;IDLE;IDLE;;;;JBI;;KLT;;3;;
2320;Jambi;Shelter Kuala Tungkal;3;;7;IDLE;IDLE;;;;JBI;;KLT;;3;;
2321;Jambi;Shelter Kuala Tungkal;3;;6;IDLE;IDLE;;;;JBI;;KLT;;3;;
2322;Jambi;Shelter Kuala Tungkal;3;;5;IDLE;IDLE;;;;JBI;;KLT;;3;;
2323;Jambi;Shelter Kuala Tungkal;3;;4;IDLE;IDLE;;;;JBI;;KLT;;3;;
2324;Jambi;Shelter Kuala Tungkal;3;;3;IDLE;IDLE;;;;JBI;;KLT;;3;;
2325;Jambi;Shelter Kuala Tungkal;3;;2;IDLE;IDLE;;;;JBI;;KLT;;3;;
2326;Jambi;Shelter Kuala Tungkal;3;;1;IDLE;IDLE;;;;JBI;;KLT;;3;;
2327;Jambi;Shelter Kuala Tungkal;4;42;42;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;4;;
2328;Jambi;Shelter Kuala Tungkal;4;;41;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;4;;
2329;Jambi;Shelter Kuala Tungkal;4;;40;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;4;;
2330;Jambi;Shelter Kuala Tungkal;4;;39;POWER SUPPLY DAN BREAKER PANEL;POWER SUPPLY DAN BREAKER PANEL;;;;JBI;;KLT;;4;;
2331;Jambi;Shelter Kuala Tungkal;4;;38;IDLE;IDLE;;;;JBI;;KLT;;4;;
2332;Jambi;Shelter Kuala Tungkal;4;;37;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2333;Jambi;Shelter Kuala Tungkal;4;;36;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2334;Jambi;Shelter Kuala Tungkal;4;;35;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2335;Jambi;Shelter Kuala Tungkal;4;;34;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2336;Jambi;Shelter Kuala Tungkal;4;;33;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2337;Jambi;Shelter Kuala Tungkal;4;;32;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2338;Jambi;Shelter Kuala Tungkal;4;;31;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2339;Jambi;Shelter Kuala Tungkal;4;;30;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2340;Jambi;Shelter Kuala Tungkal;4;;29;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2341;Jambi;Shelter Kuala Tungkal;4;;28;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2342;Jambi;Shelter Kuala Tungkal;4;;27;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2343;Jambi;Shelter Kuala Tungkal;4;;26;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2344;Jambi;Shelter Kuala Tungkal;4;;25;SURPASS HIT 7070;SURPASS HIT 7070;;;;JBI;;KLT;;4;;
2345;Jambi;Shelter Kuala Tungkal;4;;24;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;4;;
2346;Jambi;Shelter Kuala Tungkal;4;;23;CABLE COMPARTMENT;CABLE COMPARTMENT;;;;JBI;;KLT;;4;;
2347;Jambi;Shelter Kuala Tungkal;4;;22;IDLE;IDLE;;;;JBI;;KLT;;4;;
2348;Jambi;Shelter Kuala Tungkal;4;;21;IDLE;IDLE;;;;JBI;;KLT;;4;;
2349;Jambi;Shelter Kuala Tungkal;4;;20;IDLE;IDLE;;;;JBI;;KLT;;4;;
2350;Jambi;Shelter Kuala Tungkal;4;;19;IDLE;IDLE;;;;JBI;;KLT;;4;;
2351;Jambi;Shelter Kuala Tungkal;4;;18;IDLE;IDLE;;;;JBI;;KLT;;4;;
2352;Jambi;Shelter Kuala Tungkal;4;;17;IDLE;IDLE;;;;JBI;;KLT;;4;;
2353;Jambi;Shelter Kuala Tungkal;4;;16;IDLE;IDLE;;;;JBI;;KLT;;4;;
2354;Jambi;Shelter Kuala Tungkal;4;;15;IDLE;IDLE;;;;JBI;;KLT;;4;;
2355;Jambi;Shelter Kuala Tungkal;4;;14;IDLE;IDLE;;;;JBI;;KLT;;4;;
2356;Jambi;Shelter Kuala Tungkal;4;;13;IDLE;IDLE;;;;JBI;;KLT;;4;;
2357;Jambi;Shelter Kuala Tungkal;4;;12;IDLE;IDLE;;;;JBI;;KLT;;4;;
2358;Jambi;Shelter Kuala Tungkal;4;;11;IDLE;IDLE;;;;JBI;;KLT;;4;;
2359;Jambi;Shelter Kuala Tungkal;4;;10;IDLE;IDLE;;;;JBI;;KLT;;4;;
2360;Jambi;Shelter Kuala Tungkal;4;;9;IDLE;IDLE;;;;JBI;;KLT;;4;;
2361;Jambi;Shelter Kuala Tungkal;4;;8;IDLE;IDLE;;;;JBI;;KLT;;4;;
2362;Jambi;Shelter Kuala Tungkal;4;;7;IDLE;IDLE;;;;JBI;;KLT;;4;;
2363;Jambi;Shelter Kuala Tungkal;4;;6;IDLE;IDLE;;;;JBI;;KLT;;4;;
2364;Jambi;Shelter Kuala Tungkal;4;;5;IDLE;IDLE;;;;JBI;;KLT;;4;;
2365;Jambi;Shelter Kuala Tungkal;4;;4;IDLE;IDLE;;;;JBI;;KLT;;4;;
2366;Jambi;Shelter Kuala Tungkal;4;;3;IDLE;IDLE;;;;JBI;;KLT;;4;;
2367;Jambi;Shelter Kuala Tungkal;4;;2;IDLE;IDLE;;;;JBI;;KLT;;4;;
2368;Jambi;Shelter Kuala Tungkal;4;;1;IDLE;IDLE;;;;JBI;;KLT;;4;;
2369;Jambi;Shelter Kuala Tungkal;5;40;40;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2370;Jambi;Shelter Kuala Tungkal;5;;39;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2371;Jambi;Shelter Kuala Tungkal;5;;38;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2372;Jambi;Shelter Kuala Tungkal;5;;37;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2373;Jambi;Shelter Kuala Tungkal;5;;36;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2374;Jambi;Shelter Kuala Tungkal;5;;35;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2375;Jambi;Shelter Kuala Tungkal;5;;34;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2376;Jambi;Shelter Kuala Tungkal;5;;33;RECTIFIER 1 VERTIV;RECTIFIER 1 VERTIV;;;;JBI;;KLT;;5;;
2377;Jambi;Shelter Kuala Tungkal;5;;32;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;5;;
2378;Jambi;Shelter Kuala Tungkal;5;;31;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;5;;
2379;Jambi;Shelter Kuala Tungkal;5;;30;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;5;;
2380;Jambi;Shelter Kuala Tungkal;5;;29;CABLE COMPARTMENT;IDLE;;;;JBI;;KLT;;5;;
2381;Jambi;Shelter Kuala Tungkal;5;;28;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2382;Jambi;Shelter Kuala Tungkal;5;;27;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2383;Jambi;Shelter Kuala Tungkal;5;;26;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2384;Jambi;Shelter Kuala Tungkal;5;;25;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2385;Jambi;Shelter Kuala Tungkal;5;;24;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2386;Jambi;Shelter Kuala Tungkal;5;;23;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2387;Jambi;Shelter Kuala Tungkal;5;;22;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2388;Jambi;Shelter Kuala Tungkal;5;;21;RECTIFIER 2 VERTIV;RECTIFIER 2 VERTIV;;;;JBI;;KLT;;5;;
2389;Jambi;Shelter Kuala Tungkal;5;;20;IDLE;IDLE;;;;JBI;;KLT;;5;;
2390;Jambi;Shelter Kuala Tungkal;5;;19;IDLE;IDLE;;;;JBI;;KLT;;5;;
2391;Jambi;Shelter Kuala Tungkal;5;;18;IDLE;IDLE;;;;JBI;;KLT;;5;;
2392;Jambi;Shelter Kuala Tungkal;5;;17;IDLE;IDLE;;;;JBI;;KLT;;5;;
2393;Jambi;Shelter Kuala Tungkal;5;;16;IDLE;IDLE;;;;JBI;;KLT;;5;;
2394;Jambi;Shelter Kuala Tungkal;5;;15;IDLE;IDLE;;;;JBI;;KLT;;5;;
2395;Jambi;Shelter Kuala Tungkal;5;;14;IDLE;IDLE;;;;JBI;;KLT;;5;;
2396;Jambi;Shelter Kuala Tungkal;5;;13;IDLE;IDLE;;;;JBI;;KLT;;5;;
2397;Jambi;Shelter Kuala Tungkal;5;;12;IDLE;IDLE;;;;JBI;;KLT;;5;;
2398;Jambi;Shelter Kuala Tungkal;5;;11;IDLE;IDLE;;;;JBI;;KLT;;5;;
2399;Jambi;Shelter Kuala Tungkal;5;;10;IDLE;IDLE;;;;JBI;;KLT;;5;;
2400;Jambi;Shelter Kuala Tungkal;5;;9;IDLE;IDLE;;;;JBI;;KLT;;5;;
2401;Jambi;Shelter Kuala Tungkal;5;;8;IDLE;IDLE;;;;JBI;;KLT;;5;;
2402;Jambi;Shelter Kuala Tungkal;5;;7;IDLE;IDLE;;;;JBI;;KLT;;5;;
2403;Jambi;Shelter Kuala Tungkal;5;;6;IDLE;IDLE;;;;JBI;;KLT;;5;;
2404;Jambi;Shelter Kuala Tungkal;5;;5;IDLE;IDLE;;;;JBI;;KLT;;5;;
2405;Jambi;Shelter Kuala Tungkal;5;;4;IDLE;IDLE;;;;JBI;;KLT;;5;;
2406;Jambi;Shelter Kuala Tungkal;5;;3;IDLE;IDLE;;;;JBI;;KLT;;5;;
2407;Jambi;Shelter Kuala Tungkal;5;;2;IDLE;IDLE;;;;JBI;;KLT;;5;;
2408;Jambi;Shelter Kuala Tungkal;5;;1;IDLE;IDLE;;;;JBI;;KLT;;5;;
2409;Jambi;Shelter Kuala Tungkal;6;40;40;IDLE;IDLE;;;;JBI;;KLT;;6;;
2410;Jambi;Shelter Kuala Tungkal;6;;39;IDLE;IDLE;;;;JBI;;KLT;;6;;
